user_id,video_id_sequence
22332,"1188,4965,5633,5506,4741,4644,3018,5564,1694,4185,5447,6082,4603,3647,7217,47,1414"
22334,"6989,1865,5210,5414,3425,630"
22335,"299,6535,3113,7233,6818,4003,7051,7150,4672,4681,220"
22336,"4980,5561,366,6303,4794,6975,3654,6426,3705,2049,1498,3000,6378"
22337,"647,5447,6591,1959,1160,1060,833,3416,5444,321"
22338,"3032,6510,6694,1353,5538,6321,5083,2171"
22339,"7177,5391,6331,2806,3493,5161,6095,5933,2923,5946,6921,1248"
22340,"1103,1103,5550"
22341,6694
22342,"1039,7039"
22343,"269,368,257,4307,3831,1398,2398,5664,3685,2487,4037,3315,1206,1625,5408,1957,1957,6384,2399,2949,2313,2963,4539,4339,2274,324,6876,5267,4340,4340,5224,1937"
22344,"2063,1754,4644,2158,969,4496,2332,5522,4955,3298,627,6510,1058,2869"
22345,"3784,1470,3784,1422,6191,5391,453,1936,2399,4506,1835"
22346,"2303,4786,3685,145,4644,4702,6806,4252,3018"
22347,"6103,4644,1184,6346,2941"
22348,"4990,4969,5964,5220,4536,1145,4955,1998,1426,6928,2704,5394,5898,1269,430,1298"
22349,"3929,4955,1868,4506"
22350,"3128,1721,1548,444,2303,7177"
22351,"4646,5827,5603,3442,1184"
22352,"5391,1868,299,6989,6026,5414,1794,5354,4376,3018,6009,6818,6453,4992,3237,6718,3892,3742,2509,3363,524,3027,6634,3273"
22353,"2464,1744,3463,3310,1868,5688,6551,6551,6619,6390,7150"
22354,"4301,4644,3232,3255,6041,616,5204,6095,5561"
22355,"6911,7136,4417,2535"
22356,"5844,3690,347"
22357,"1976,5746,2061,2362,3029,6441,3892,6506,1904,4851,2678,1668,2795,6718,909,160"
22358,"1265,47,3203,1177,2061,4856,2535"
22359,"7515,3646"
22360,"5107,1900,3018,4506,4569,4569,2027,627,566,1033"
22361,"4672,1652,5475,945,3753,3745,1184,1022,4549,5418,1725,1868,2376,3670"
22362,5392
22363,"2099,6588"
22364,"6009,1576,4681,2762,1983,4788"
22365,"5932,2179,6390,1976,4955,2328,6975,2783,3315,5496,2581,5395,6804,4541,6753,4710,2850,6438,1912,2126,2487,1654"
22366,"4927,7017,3442,4130,7179,6118,3369,2790,3032,5919,4945,3691,2740,3339,6161,3721,197"
22367,"2061,299,6385"
22368,2048
22369,"4670,1902,4003,3221,2946,7358,1755,510,707,4283,299,745,6118,4946,1866,2160,977,3654,2697,4496,2257,140"
22370,"4436,2963,647,3796,6113,5613,6694"
22371,"6063,6739,6946,5934"
22372,"3723,2769,4262,4546,1879,6771,6794,4477,6212,6212,7160,5346,7085"
22373,"6191,3462,4817,1537,1957,3662,3298,5356"
22374,"562,4636,1707,493"
22375,"3018,180,4003"
22376,"7044,4640,5612,5866,2510,3182,3182,605,1754,969,969,6902,3255,247,5239"
22377,"1252,2456"
22378,"1868,4584,5391"
22379,"665,3831,4341,5374,2364,6390,170,526,3369,6852,4636,5239,2171,5070,4361,3079,7486,5392,3913,6492"
22380,"6061,1355,2303,4699,1794,4270"
22381,"4945,6291,1058,2076,2309"
22382,"7136,3831,2072,6699,4339,5866"
22383,2395
22384,"6918,6971,5894,1668,2786,2061,4341,6044,5463,1410,4110,5966,6426,6342,6342,1009,6072,7105"
22385,629
22386,"5414,5553,3159,2908,509"
22387,"2823,36,6867,4724,4004,453,792,5603,3551,6510,4496"
22389,"2465,1577,4750,5391,5827,2836"
22390,"5004,7485,7196,3511"
22391,"436,4646,5567"
22392,"1957,5158,5318,2795,6069,7172"
22393,"4640,918,526,3849,5826,4013,2103,4702,5137,38,5641,2303,300,6425,6252,3298,1103,5531,5522,5276,6120,1923,6205,6282,7486,7542,6942,2002,3936,4420,1658,1761,3000,4313,6852,29,6061,2912,665"
22394,"1713,2313,7310,7309,6686,3252,5239,2464,4463,2033,6982,6051,4754,2445,5034,4851,1021,445,3577,2843,3369,4636,2041,3784,6166,2407,2544,4710,5374"
22395,"3936,3504,5295,4771"
22396,"6694,4955,6433,7336,3623"
22397,"792,575,5428,6262,2136,2445,3913,2291,3279,5804,6303,2438,5751,3761"
22398,5433
22399,"6504,908,7040,5391,2630,3159"
22400,"7412,629,7412,7160,6286,1132,4569,4569,3379,3866,4937"
22401,"4486,2313,5463,4640,6975,7372,3196,2833,2594,1457,1695,3776,5230,5872,190,3102,2004,6917,6356"
22402,2630
22403,"1725,5414,453,3375,4506,2303,2041"
22404,"5041,2586,492,3159,6492,5107,969"
22405,"6342,891,7160,4771,3916,647,3430,2866"
22406,"1241,3315"
22407,"1691,2041,1069,1069,3978,6974"
22408,"6415,2544,3625,6862,1868,4451,748,2162,3210,2254,1176,4937,4172,2941,6946,4672,7065,7334"
22409,"969,2949,3000,627,1734,7336,3210,3018,5356,6726,3662,38,2799,6461"
22411,"6371,1462,3641,1007,2395,6531"
22412,"2041,4063,596,4494,5639,5702,910,4672,6211,1018,6268"
22413,"6794,6794,5954,6507,5446,6342,4975,2004,2464,1569"
22414,"6019,6797,6888,2208,3234,655,2148,655"
22415,"1626,7471,3352,5476,5476,1282,3357,6433,1976,4662,6975,4814,2949,6118"
22416,"1381,2798,1670,4016,299,2444,6862,4711,5371,2004,1402,4751,31,627"
22417,"2263,2888,4287,624,3020,5849,3600,2399,605,3662,368,453,6506,4551"
22418,"1749,562,3738,4660,2923,2303"
22419,"1134,2179,3664,4179,3232,1600,910,3581,1499,705,6024,1937,5567,4915,2218,2218,254,1677,5318,7139,1476,4750"
22420,"971,2981,6787"
22421,"6507,177,3654,2630,4644,5463,2331,3005,2803,4339,4636,108"
22422,"1522,5399,5399,4672"
22423,"2923,7233,3711,3640,6378,2208,1244,6303,5045,4113,7055,7298,3701"
22424,"2406,3391,2580,2684,2684,3369,5683,4983,3430,3483"
22425,"1694,972,5724,1248,527,527,1133"
22426,"1486,368,4644,1744,1957,2399,2871,3394,4600,4600,5522,3600,2487,4636,1225,1953,7363,7336,2303,4541,3647,6416,254,3315,627"
22427,"5937,6943,1695,5613,1761,842,6291,3158,5522,3692,3911,5612,6921"
22429,"7196,6190,3393,2761,1691,4721,2602,6342,4201,1120,3094,5433,6767"
22430,"4934,1059,6504,7220,2951,4552,2751,2179,5029,1038,190,1625,3505,1486,220,5399,5399"
22431,6044
22432,"6010,4003,1340,2963,1993,4276,3310,5513,627,4075,3000,1725,2949"
22433,"6328,6709,3271,1575,6019,4172,626,4890,5729,978,226,2360,2503,6504,4927,5939,5966,1069,4748,5538,4788,4661,4151,6860,3032,5853,4946,4843,3027,1340,453,5213,3237,6426,6775,6932,5618,2544,5414,2113,6534,2276,5371,7177,5571,2049,2377,4506,4603,7220,6291,2004"
22434,"1957,682,5730,3200,2004,4640,3873,3310,3873"
22435,"4113,2050,559,562,6528,4741,511,364"
22436,"1790,1133,3429,1694,1694,1035,5399,5399"
22437,"6019,2709,1840,7336,6619,6942,6106,2753,4856,4179,3551,2551,476,7229,6094"
22438,"2483,643,3822,5868,4955,3970,2594,3580,2399"
22439,"3210,6601,1725,3591,2722,1318,2435,2794,3159,1069,3775,3775,3079,4213,7177,1381,4778,5537,6619,5954,7060,4737,2747,627,3841,3143,2826,5662,4503,2004,4980,4339,3188,1658,1723,5506,3913,679,5919,5464,5844,4833,368,1206,3774,6875"
22441,"36,4644,29,3678,1114"
22442,"1807,2596,1749,627,2323,1315,6083,4123,961,3648,582,1842,2491,1122,4339,7314,6003,6645,907,830"
22443,"4672,1652,7196,2630,6921,7105"
22444,"2296,275,3726,3196,402,638,2413,5790,5239,4906,7199,2538,1695,4522,220,5392,2544,2957,5159,2399,5524,655,3849,4623,50"
22445,"3858,3252,4052,384,233,647,2794,6931,3428,3452,221,5627,4126,3315,6909,5463,7105,3504,792"
22446,"794,301,1694,1694,5814,5763"
22447,"5474,6006,5613"
22448,"4954,5759,6524,2140,383,2027,2949,4319,605,7128,3670,6806,627,2963,3685,3876,453,282,3032,868,2303,5665,2160,3387,4467,1794,5697"
22449,"950,2303,5293,2176,180,3587,145,4112,1976,4004,2122,4702,1487,2592,4817,3844,3239,5083,6439,5785,2839,5316,5762,6181"
22450,"1691,4646,6093"
22451,"1498,6921,3654,5934,7545,4526,4234"
22452,"4644,5907"
22453,"1285,4130,453,5476,4194,5665,38,1594,7229,3796,4423"
22454,"2004,6504,7313,6921,2128,4672,6673,3159,5567"
22455,"5620,5469,4130,5830,667"
22456,"7199,699,6441"
22457,"5295,3504,2594,5392,5239,3844,1749,38"
22458,"6019,6252,4476,6875,2679,1279,1621,6083,3422,3029,669,5041,6619,6852,54,2376,7180,4231,5392,3913,3654,4867,2364,2140,2464,1075,1174,911,6225,1788"
22459,"4020,7471,5522,5633,1458,3691,1458,4650,4481,7320,4814,5952,3624"
22460,"6280,151,4411,3232,6478"
22461,"5277,6989,4748,909,1133,3375,6533"
22462,"7150,5169,5704,5704,1313,108,6918,7321,6507,6888,6692,3654,2399"
22463,"5857,745,7372,4404,4882,969,1230"
22464,"1679,5522,5513,7015,240,5507,652,5175,2981,6862,5212,5683,4506,5826"
22465,"5725,3629,2794"
22466,"6311,6130,2313,2795,747,6558,6989,5034,3730,5675,6571,7196,3871,6441,2030,1733,288,6701,3216,1438,2386"
22467,"1725,3198,6268,212,220"
22469,"2740,3577,7351,7443,6471,2590,2041,5351,239"
22470,"4631,21,2863,5564,180"
22471,"1486,3929,1600"
22472,"1976,453,2049,2949,6447,2737"
22473,"5298,7017,626,330,145,453"
22474,"310,3924,4771,29,4496,655,7374,1949,2564,3662,4741,2894"
22475,"6009,6006,6006,7521,1694,1694,2747,6989"
22476,"2128,2456"
22477,"3113,530,4635,893,682,4607,1868,5274,2464,6775,5941,1668,29,1596"
22478,"6832,3352,2002,2140,3508,4486,89,3638,1983,2116,2747,2684,2684,6504,232,5210,6074,1725,3217,6775,5868,5474,5474,5215,5683,3924,6103,741,741,5603,2359"
22479,"2621,1202,2465,2720,7485,7219,590,1323,1668"
22480,"4704,2303,1755,1808"
22481,"3673,3513,6483,1448"
22482,"2158,4636,2273,7314,7314,3186,2980"
22483,"1184,3647,3227,4927,2172,2982,5212,5123,1596,3128,4786,2076,6308,7067,2286,7065,4113,2581,1285,745,31,1879,4242,2438,2801,2556,3587,6090,445"
22484,"5554,2860,1750,6876,171,2755,5158,5662,904,5726,1784,1183,5928,5928,4313,4928,5070,1464,4013,904,678,2838,5499,2551,6832,6769,3603"
22485,"226,5310,2555,5391"
22486,"299,2303"
22487,"405,4180,5056,3132,397,5620,3284,4411,1957,3584,6146,216,3010"
22488,"6654,7233"
22489,"4161,54,6763,1957,1957,1868,4506,3989,3949,1504"
22490,"2551,445"
22491,"2343,5246,4214,1541,2399,5230"
22492,"3113,1033,2406,7233,7150,5464"
22493,"5118,220,4185"
22494,"5931,1725,5564,474"
22495,"7137,5664,2949,3831,4035,2411,2146,4631,3436,1698,2795,6433,2041,2712,35,3143,1866,5633,3695,3706,2004,5928,5928,3551,2790,6346,295,3844,1419,4103,4603,6775"
22496,"1575,2630"
22497,"1745,6006,6006,2544,6968,1419,252"
22498,"322,2034,7003,2111,3569,5516,4978,6788,7219,5115,4373,4331,6318,1602,197,5933,962,5913,950,6554,4920,6082,2168,6676,5449,6763,6943,6676,1023,7125,2335,7271"
22499,"1909,5984,6659,3159,4636,5456,2397,6241,7321,6262,6376,1321"
22500,"5263,5310,2313,652,2158,1630,1225,6362,3213,5158,4714"
22501,"7005,7160,1033,3584"
22502,"1188,6467,6531,4910,6831,6190,2648,4250,6929,3704,403,3182,6071"
22504,"4276,29"
22505,"6423,5849,6346,4631,2158,5809,3155,2945,3865,6507,642,2363,2714,6729"
22506,"1282,728,728,6987,2962,1064,7359,1486,1734,1734,1976,3210,4567,6298"
22507,5409
22508,"5346,31,4549,3680,3647,4885,6433,4242,6605,2544,6884,1634,3681,1723,6975,5158,1868,4063,6692,4946,5137,2171,3892,1959,2912,6918,3926,5410,2399,5860,1873,5561"
22509,"5734,7407,1802,3113,4734,2061,6538,2302,5242,1018,7150"
22510,"4817,4631,2848,5522,2712,1885,6594,5158,5464,5464,6033,6033,6132,6132,7256,5566"
22511,"6229,4934,4934,6531,5073"
22512,"1490,1861,5346,2054,6975,4644,832,4172,54"
22513,"1412,682,2464,6909,5159,48,5239,3057,4856,909,7356"
22514,"2980,1808,3654,4644,6036,4569,6132,6132,5201,299,6975,4113,6775"
22515,"3877,950,4471,3146,1955,4717,4154,5261,198,3544,1324,3880,605,4797,5018,6876,6403,1112,3462,6499,34,2613,4789,6785,6521,3119,4697,3964,724,814,5558,427,6809,1101,5577,3770,4433,6505,4741,3946,3585,5108,3467,5684,2324,2420,446,4905,6329,6161,1267,3211,4006,3746,3147,61,2009,1072,1122,2555,3191,715,1392,7003,3673,4497,57,3225,4715,6970,4261,95,4167,2781,1266,3470,7267,6666,5252,1769,7048,2734,3261,3306,6288,3248,755,3117,5341,6069,3203,772,2943"
22516,"3208,3208,3423,6026"
22517,"6921,5633,7105,6979,4214,4768,6411,7196,220"
22518,"402,5683,4348,6769"
22519,"6444,3484,3526,5490,1935,6928,5220,7092,1276,502,2207,2794,3511"
22520,3325
22521,"4003,7088,4496,2544"
22522,"3508,5215,5852,665,6106,4885,3648,7287,832,6308,1572,1723,6733"
22523,"5169,1321"
22524,"6011,5392,2521,7015,4794,2785,4636,4520,1723,5346,552,1419,627,5774,4892,5124,647,4640,2815,1673,6975,2712,1957,1957,7264,76,3182,3844,2949,3207,6037,706,2399,3892,3921,2322"
22525,"2630,6818,3363,760,2648,5148,1892,6898,524,3461,1652"
22526,"4856,1746,6019,665,5774,346,2445,2559,5244"
22527,"257,1868,1476"
22528,2785
22529,"6435,6531,3651,6516,2630,4886,3577,1904"
22530,"299,1162,664,6026,2268,220,4567,6553"
22531,"3307,4521,1993,1725,682,6510,707,3018,5212,6346,4980,3844"
22532,"2461,5844,7072,2678,5802,289,4118,5928,5928,5565,910"
22533,"5934,1598"
22534,"6809,1033"
22535,"3196,342"
22536,"6974,933,6831,3363,524,5371,3740"
22537,"2287,2297,822,2331,3913"
22538,"5513,5513,1754,386,3670,4955,7229,5872,627,5919,7375"
22539,"6961,2399,3685,2328,6674,1519,408"
22540,"6974,4904,6745,7172,2951,2544,5381,1725,7233,2303,1879,5351"
22541,"5939,4586"
22542,"6251,2061,3942,6444,6130,6436,1184,3001,2678,7180,2160,1788,4543,5774,2208,7298,6154,220,6718,29,2426"
22543,"5399,2053,6435,7561,7561,1069,2678,2605,3690,908,6777,3590,3425,6531,5831,5831,3440,583,5029,6483,6303,5683,6058,6346"
22544,3704
22545,"6541,7336,1015,6426,2948,3010,7242,6692,6718,2951,168,804,3297,5033"
22546,"2497,5137,430,3685,4640,832,1225,627,6524,5574,38"
22547,"4888,4710,6812,3849,1510,895,5907,7365,3279,1815,5304,2795,4160,5075,1177,2712,5510,2231,3283,6972,5952,7015,7257,3104,1285,5293,4003,3796"
22548,"3740,3989,5877,321,2981,895,5422,6082,4971,1145,6293,1755,1807,1402,6950,4112,6567,6286,2569,6937,5133,2846,6051,2302,1275,6962,5860,1430,1993,3310,3238,7295,6921,4496,6775,2303,3464,7097"
22549,"3991,3775,4704,4397,2823,5127,6026,7040,4705,238,4163,4339,4333"
22550,"5882,2986,3685,2871,1486,2594"
22551,"7227,2351,5147,5198,6961,2711,6390,6217,4887,6978,4775,3831,5174,2874,3279,7160,6488,2661,397,2161"
22552,"7260,1700,5239,4650,1749,3393,4063,2303"
22553,"4789,745,5641,2395,5522,2838,5790"
22554,"7432,204,1350"
22555,"7215,6659,839,193,4013,2510,1046,1522,6205,6869,4185,5721,4889,5453,220,766,5966,2506"
22556,"2962,3640,7510,1989,1522,1323,2581,7315,2303,7065,5928,5928,6514,6234,5683"
22557,"7358,6890,728,728,6591,3706,6528,3833,5923,1569,6415,6362,4430,7169,6588,2897,6453"
22558,"1486,2487,6507,4059,1157,3315,2215,3022"
22559,6531
22560,"2815,414,2947,4103,897,35,1162,6130,3640,7214,2279,761,5860,1838,6988,7270,3989,1038,866,1307,6373,5836,4673,3273,4448,7015,6191,4662,1861"
22561,"4640,1707,2747,4945,4945,2397,2160"
22562,"5414,1725,7231,2004"
22563,6413
22564,"1322,6921,1280,453,2997,792,239,5681,3369"
22565,711
22566,2762
22567,"1164,3264,4644,1725,5846,5220,4851,4587"
22568,"204,4451,6968,1059,3334,6989,1038,4591,5279,5034,6474,728,908,6718"
22569,"6426,2406,6433,5199,5683,2923,6364,5603,7287,5168,3188,6303,4789,6086,6975,21,2747,3738,967"
22570,7466
22571,"5158,5838,6684,6684,2986,3654,6605,5373"
22572,"2399,5985"
22573,"5034,3369,445,5857,7136"
22574,"299,1725,5571"
22575,"3369,2435"
22576,"5392,4339,2435,5664,6252,2483,6701,2041,3603,3603,3375,1184,7072,4633,220,4122,4635,2395,7256,7256"
22577,"29,1068,5882,4955,6507,1744"
22578,"4038,5310,2622,7362,5857,7138,2291,2072,6839,83,3496,1733,3624,1452,706,3457,1075,5803,5845,5936,4703,4074,3334,3301,3893,5810,2684,453,7203,999,6869,2262,703,443,76,193,2404,3423,3324,3391,6373,2142,758,6588,6769"
22579,"5158,878,4439,3685,5849,4814,7172,947,5674,4552,4077,4636"
22580,"3844,6396,2949,3831,1350,626,4405,3654"
22581,"4587,789,3866"
22582,"1691,4483,1438,6346,3673,5136,3970"
22583,"7172,6902,6921,1754,2921,3685,6370,6370,1658"
22584,"2871,2871,5522,4636,1725,368,597,4980,1840,1840,6241,2510,6551,6551,2148,1957,1957,4439,1164"
22585,"2172,5603,4607,1729,645,2406,3375,5853,3588,2140,5020,31,7359"
22586,"6701,6608,2399,4631,5626,6885"
22588,"3763,282,3912,2190,4341,2963,3906,5463,2527,4650,6074,1069,1069,6733,1010,5133,145,6003,4476,5662,1163,2072,3648,559,7375,500,5866,6259,5986,3709,792,4636,2949,2614,6975,3018,7136,1889,967,445"
22589,"1486,5318"
22590,"220,6921,2806,1106,1643,1478,7343,5869,7320"
22591,"7220,2795,1212,2179,4546,7150,5365,3929,7249,3062"
22592,"6697,2464,5391,3339,140,5175,4636,6769,1754,5675,3912,3455,6975,5351,5864"
22593,"3541,2700,5952,7063,3508,3959,2348"
22594,"4607,3032,299,3098,5254,626,3227,3159,4650"
22596,"3232,3519,1068,408,4915,6280"
22597,"6056,7491,2158,2659,2399,4817,4941,6113"
22598,"5419,5789,4177,2962,3131,1868,3685,4644,1793"
22599,"1655,3464,1047,3833,4882,7389,1822,4702,5776,629,7150,2980,5664,6775,29,1754,4603,5137,1440"
22600,"1868,1588"
22601,"5807,5793,3159,6877,6514,7355,6733,2313,6444,6444,2171,3873,1326,6541,5280,6706,1585,1033,1323,4446,5839,5818,1140,2598,220,2172,3081,299,2700,281,2110,3418,6835,2912,2430,7466,5809"
22602,"2563,2465,7219,3010"
22603,"1652,6426,3987,4851,3293,6072,2307,1478,6478,3184,6291,6190,6308,6441,3264,1527,6979,3600,3018,7160,5318,760,2981,2534,3745,6835"
22604,3673
22605,"4904,650,2678,4130,4882,2313,1457,7372,1083,2795,3273,5872,299,1911,762,2464,6921,5215,29,5753,5014,4672,1886,2871,6112,3421,3056"
22606,"3924,6183,4506,3159,1725,6291,1020,1691,4644,5463,1668,3232,1953,5939,419,6426,2002,7060,1588,2826,4650,4002,3603,4747,1779,722,5029,3775,3872,3932,5239,274,2803,3217,3892,6659,4751,5107,5475,5565,1410,4672,1734,3436,299,2650"
22607,"3263,3018,2596,3913"
22608,"6987,3315,2665,368,5159,537,1993,4277,2795,1614,6019,1340,6901,5572,347,5674,6775,6775,1581,2368"
22610,"2113,5318,1128,4567,7150,4180"
22611,"3505,1976,1960,726,2207,6510,5640,2911,1868,3393,4318,3662,2487,1717"
22612,5220
22613,"6055,3866,1707,2462,2462,2762,5928,5928,5399,5399,4537"
22614,"2004,760,4214,2249,4347,2456,6946"
22615,"3442,1668,6132,6132,2630,4411,952,5027,5725,682,6533"
22616,"3159,2313,602,4252,3814,3238,1815,610,49,1638,239,4785,3580,145,330,4420,4420,3761,5422,534,526,6303,5444,2569,6019,626,7335,2004,7128,922,7214,2107,4439,1350,3936,4644,2795,3054,5693,1498,3916,2821,3738,299,2801,2969,2969,476,476,4941,5510"
22617,"6604,3792,3792,1561,6354,4975,2406,4214,5168,7287,5860,3018,3464"
22618,"2383,5983,6701,2030,3824,3966,4242"
22619,"6026,3978"
22620,"1694,1694"
22621,"4603,3903,5603,220,6775,5314"
22622,"1323,6006,6006,3182,3182"
22623,"230,2794,1522,6200,1733,5280,3154,3978,7196,6718,4343,3584,6921,842"
22624,"7085,3049,3049,2101"
22625,"4992,3010,3888,5392,6682,2630,1033,6308,1046,1403,7485"
22626,"2986,5158,3000,6087,5561,5674,5414,5374,6510,4955,2359"
22627,1868
22628,"2607,908"
22629,"4955,4084"
22630,"38,5075,2968,6036,6036,7192,2085,6027,2399,5844,3060,6247,3369,3369,6266,6266,269,6033,6033,1939,1014,6117,5499,2607,2592,4918,4590,1410,2141,4496,4339,6989,4234,3775,7150,5115,4636,1957,1957"
22631,"2949,706,7014,4158,1575,3669,4019,271,1723,7180,5392,3508,3379,5295,5239"
22632,7220
22633,"1323,2740,5620,3273,7233,4934,3603,3640,3640,1033,545"
22634,"6328,273,6441,3676,5392,220,6103,7150,445"
22635,"386,2076,3669,333,333,38,1754,6921,2030,526,6769"
22636,"3706,5550"
22637,"1886,3057,6921,5872,706"
22638,"1643,2569,1569,144,31,3987,6291,5148,4633,888,2436,4631,4179,2962,3044,2544,1769,419,419,1069,1069,6633,1721,5267,1200,74,4461,1957,4636,2399,3159"
22639,"3379,7372,4309,4856,5545,4277,6752,7099,6141,6574,1840,2445,2147,3158,3970,5790,4794,2838,2464,4331,6088,3680,6019,6120,5550,3849,4673,5872,2833,7031,2362"
22640,"2041,1494,4646,7124,7124,1768,923,2101,3603,2351,4644,3892,4214,3423"
22641,"6799,5128,6093,324,2399,4272,627,1638,7339,6794,2464,6884,5759,5919,3661,2874,2874,2068,6875,5674,4785,2160,2044"
22642,"2962,4113,6877,3640,2805,4856,4798,2903,1887,3107,1615,7003,3986,743,2532,1588,4579,235,7218,3106,6862"
22643,"6421,3244,1440,1725,3188,508,5724,6610"
22644,"1868,4460,4955"
22645,"1133,5252,5977,1868,5567,4672,1720"
22646,"4786,1749,25,2303,3277,6921,2962,1868,2747,1707,6988,493"
22647,"6723,4113,54,5872,156,6982,3625,6063,2002,2303,3210,2897,2863,4662,5618,2980,5345,5254,454,832,1843,6682,2568,3554,5239"
22648,6921
22649,"4992,6485,6441,4417"
22650,"6270,3428"
22651,"3382,3382,6504,3270,5603,216,5118,6378,5615,832,5499,247,2980,3477,7088,6412,4892,1838,2303,4537,6862"
22652,2208
22653,"1934,4496,2273,4927"
22654,"4015,1015,1486,277,500,5239,4785,38,4421,4640,5476,7099,5391,1744,7235,5790,3369,7486,4272,6268,6241,2225,6019,2923,6832,4469,6921,1910,5641,6491,4814,4541,3079,669,4214,5674,2044,2383,5070,337,5759,6875,6794,5838,6852,650,291,1639,6968,1594,6989,2503,4439,2838,1007,2912,3074,706,6252,5662,3670,1075,5246,3912,5809,5456,4636,5868,3447,5159,3685,7336,6346,886,4980,6942,4309,2598,4113,5565,1575,5983,4535,828,6789,716,2362,5410,99,5374,5553,792,4506,5664,6259,6882,3232,2656"
22655,"7453,3131,1725,2406,2396,5527,1033"
22656,"4661,2399,1723,3999,1976,711,7229,5422,2076,605,386,6888,2166,2383,4966,7181,5346,4238,1575,7020"
22657,"794,4513,2630,6531,2456,3955,5399,5399,2794,1694,1694"
22658,"1725,2122,3654,748,1575,5474,5474,6006,6006,1700"
22659,"222,4640,3238,2273,4955,3298,1734,4788,5346,7080,6867,4662,6147,2399,5561,3032,2740,2659,2962"
22660,"2158,6095,6694,627"
22662,"6313,1707,6775,6403,2846,3866"
22663,"1405,3938,1106,6885,2313,3708,3501,6291,3279,7181,4309,3048,2878,5857,315,4710"
22664,"4486,309,3683,1069,2944,6413,6678,5522,2664,159,3918,5633,38,6241,6720,6096,910,3735,2464,706,4992,6971,1038,1059,4270,3079"
22665,"664,1632,6168"
22666,"5414,1723,1725,1725,664,3102,7321,3236"
22667,"2981,679,4710,2535,2980,4125,6170,6009,1458,5566,6382,3279,2460,7177,6467,3511,3442,3203,6190,4587,1993,6533,1177,6584,4588"
22668,"194,6968,2962,5506,4496,6553,6324,6921,3027,3477,1575,3858,2595,4151,1885,2700,2949,4751,4650,6524,6601,3182,3182,2524"
22669,"1769,4579,2179,172,5742,2631,1464,1046,936,4319,3627,3921,1361,2176,5773,6975,2751,7270,5860,5872,4927,2497,2146,1889,3654,3551"
22670,"5919,2399,3929,2364,6241,3897,1015,6975,5522"
22671,"7235,5779,3951,5705,520,6574,6303"
22672,6346
22673,"4646,3273,6968,3004,6504,2113"
22674,"2927,7150,5975,5975,3113,5203,3530"
22675,"6601,240,2158,6061,2132"
22676,"5456,3186,4170,6972,2287,6769,7051,2744"
22677,"4113,4710,3706,4631,6910,5373,6707,6415,2303,6209,2172,5603,6103,993,6504"
22678,"6921,5615,3989,4235,2953,19,5774,1578,252"
22679,"3102,1993,2279,6525,3936,4710,5936,1199"
22680,"1323,3182,6531,4084,3442,6541,6718"
22681,"3010,2467,274"
22682,"3587,4113,2303,6962,6860,7321,6865"
22683,"3926,2162,6921,6433,2179,6507,1600,2795,1486,3158,2303,6408,3315"
22685,"6396,1302,3520,4332"
22686,"1588,5565,5565,1708,1010,5374,185,1754,4561,3369,3159,2963,6852,1638,470,1725,3315,1068,6426,5351"
